Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
K A DeSoto	Corresponding	Journal Article	25430768	Science	2014	Cognitive psychology. Forgetting the presidents.	Department of Psychology; Washington University; St. Louis; MO 63130; USA.
Robert D Schreiber	Corresponding	Journal Article	25428507	Nature	2014	Checkpoint blockade cancer immunotherapy targets tumour-specific mutant antigens.	Department of Pathology and Immunology; Washington University School of Medicine; 660 South Euclid Avenue; St Louis; Missouri 63110; USA.
David C Page	Corresponding	Journal Article	25417157	Cell	2014	Sequencing the mouse Y chromosome reveals convergent gene acquisition and amplification on both sex chromosomes.	Whitehead Institute; 9 Cambridge Center; Cambridge; MA 02142; USA; Department of Biology; Massachusetts Institute of Technology; Cambridge; MA 02142; USA; Howard Hughes Medical Institute; Whitehead Institute; Cambridge; MA 02142; USA. Electronic address: dcpage@wi.mit.edu.
Maurizio Scaltriti	Corresponding	Journal Article	25409150	Nature	2015	Convergent loss of PTEN leads to clinical resistance to a PI(3)Kα inhibitor.	Human Oncology and Pathogenesis Program (HOPP); Memorial Sloan Kettering Cancer Center; 1275 York Avenue; Box 20; New York; New York 10065; USA.
S K Özdemir	Corresponding	Journal Article	25324384	Science	2014	Loss-induced suppression and revival of lasing.	Department of Electrical and Systems Engineering; Washington University; St. Louis; MO 63130; USA. ozdemir@ese.wustl.edu yang@ese.wustl.edu.
L Yang	Corresponding	Journal Article	25324384	Science	2014	Loss-induced suppression and revival of lasing.	Department of Electrical and Systems Engineering; Washington University; St. Louis; MO 63130; USA. ozdemir@ese.wustl.edu yang@ese.wustl.edu.
Ramaswamy Govindan	Corresponding	Journal Article	25301605	Science	2014	Cancer. Attack of the clones.	Department of Medicine; Washington University School of Medicine; St. Louis; MO 63110; USA. Alvin J. Siteman Cancer Center; Washington University School of Medicine; St. Louis; MO 63110; USA. rgovinda@dom.wustl.edu.
Matthew Berriman	Corresponding	Journal Article	25301604	Science	2014	Medicine. Halting harmful helminths.	Wellcome Trust Sanger Institute; Wellcome Trust Genome Campus; Hinxton; Cambridge CB10 1SA; UK.
Jeffrey I Gordon	Corresponding	Journal Article	25284151	Cell	2014	Bacteria from diverse habitats colonize and compete in the mouse gut.	Center for Genome Sciences and Systems Biology; Washington University School of Medicine; St. Louis; MO 63108; USA. Electronic address: jgordon@wustl.edu.
David A Anderson	Corresponding	Journal Article	25278613	Science	2014	A detour for love.	David Anderson is a Ph.D. student and NSF Graduate Research Fellow at Washington University in St. Louis. For more on life and careers; visit www.sciencecareers.org.
Jeffrey I Gordon	Corresponding	Journal Article	25231861	Nature	2014	Members of the human gut microbiota involved in recovery from Vibrio cholerae infection.	Center for Genome Sciences and Systems Biology; Washington University School of Medicine; St Louis; Missouri 63108; USA.
Richard W Wrangham	Corresponding	Journal Article	25230664	Nature	2014	Lethal aggression in Pan is better explained by adaptive strategies than human impacts.	Department of Human Evolutionary Biology; Harvard University; 11 Divinity Avenue Cambridge; Massachusetts 02138; USA.
Han Remaut	Corresponding	Journal Article	25219853	Nature	2014	Structural and mechanistic insights into the bacterial amyloid secretion channel CsgG.	1] Structural and Molecular Microbiology; Structural Biology Research Center; VIB; Pleinlaan 2; 1050 Brussels; Belgium [2] Structural Biology Brussels; Vrije Universiteit Brussel; Pleinlaan 2; 1050 Brussels; Belgium.
Michael A Fischbach	Corresponding	Journal Article	25215495	Cell	2014	A systematic analysis of biosynthetic gene clusters in the human microbiome reveals a common family of antibiotics.	Department of Bioengineering and Therapeutic Sciences and the California Institute for Quantitative Biosciences; University of California; San Francisco; San Francisco; CA 94158; USA. Electronic address: fischbach@fischbachgroup.org.
Richard A Gibbs	Corresponding	Journal Article	25209798	Nature	2014	Gibbon genome and the fast karyotype evolution of small apes.	Human Genome Sequencing Center; Department of Molecular and Human Genetics; Baylor College of Medicine; One Baylor Plaza; Houston; Texas 77030; USA.
Jack A Gilbert	Corresponding	Journal Article	25170151	Science	2014	Longitudinal analysis of microbial interaction between humans and the indoor environment.	Department of Ecology and Evolution; University of Chicago; 1101 E 57th Street; Chicago; IL 60637; USA. Institute for Genomic and Systems Biology; Argonne National Laboratory; 9700 South Cass Avenue; Argonne; IL 60439; USA. Graduate Program in Biophysical Sciences; University of Chicago; Chicago; IL 60637; USA. gilbertjack@anl.gov.
Peter J Park	Corresponding	Journal Article	25164756	Nature	2014	Comparative analysis of metazoan chromatin organization.	1] Center for Biomedical Informatics; Harvard Medical School; Boston; Massachusetts 02115; USA [2] Division of Genetics; Department of Medicine; Brigham and Women's Hospital; Harvard Medical School; Boston; Massachusetts 02115; USA [3] Informatics Program; Children's Hospital; Boston; Massachusetts 02215; USA.
Robert E Blankenship	Corresponding	Journal Article	25126779	Cell	2014	"Lights, X-rays, oxygen!"	Department of Biology; Washington University in St. Louis; St. Louis; MO 63130; USA; Department of Chemistry; Washington University in St. Louis; St. Louis; MO 63130; USA.
Shuzhi Liu	Corresponding	Journal Article	25104378	Science	2014	Ammonia synthesis. Ammonia synthesis by N₂ and steam electrolysis in molten hydroxide suspensions of nanoscale Fe₂O₃.	Department of Chemistry; George Washington University; Washington; DC 20052; USA.
David Artis	Corresponding	Journal Article	25082704	Science	2014	Coinfection. Virus-helminth coinfection reveals a microbiota-independent mechanism of immunomodulation.	Department of Microbiology; Perelman School of Medicine; University of Pennsylvania; Philadelphia; PA 19104; USA. Institute for Immunology; Perelman School of Medicine; University of Pennsylvania; Philadelphia; PA 19104; USA. Department of Pathobiology; School of Veterinary Medicine; University of Pennsylvania; Philadelphia; PA 19104; USA. dartis@mail.med.upenn.edu.
William E Goldman	Corresponding	Journal Article	17255510	Science	2007	A plasminogen-activating protease specifically controls the development of primary pneumonic plague.	Department of Molecular Microbiology; Washington University School of Medicine; St. Louis; MO 63110; USA.
D Blaschke	Corresponding	Journal Article	17230145	Nature	2007	Astrophysics: quark matter in compact stars?	Department of Physics; Washington University; St Louis; Missouri 63130; USA. alford@wuphys.wustl.edu
A Drago	Corresponding	Journal Article	17230145	Nature	2007	Astrophysics: quark matter in compact stars?	Department of Physics; Washington University; St Louis; Missouri 63130; USA. alford@wuphys.wustl.edu
T Klähn	Corresponding	Journal Article	17230145	Nature	2007	Astrophysics: quark matter in compact stars?	Department of Physics; Washington University; St Louis; Missouri 63130; USA. alford@wuphys.wustl.edu
G Pagliara	Corresponding	Journal Article	17230145	Nature	2007	Astrophysics: quark matter in compact stars?	Department of Physics; Washington University; St Louis; Missouri 63130; USA. alford@wuphys.wustl.edu
J Schaffner-Bielich	Corresponding	Journal Article	17230145	Nature	2007	Astrophysics: quark matter in compact stars?	Department of Physics; Washington University; St Louis; Missouri 63130; USA. alford@wuphys.wustl.edu
Roberta Faccio	Corresponding	Journal Article	17218248	Cell	2007	Jawing about TNF: new hope for cherubism.	Department of Medicine; Washington University School of Medicine; St. Louis; MO 63110; USA. novack@wustl.edu
Jeffrey I Gordon	Corresponding	Journal Article	17183312	Nature	2006	An obesity-associated gut microbiome with increased capacity for energy harvest.	Center for Genome Sciences; Washington University; St. Louis; Missouri 63108; USA.
Jeffrey I Gordon	Corresponding	Journal Article	17183309	Nature	2006	Microbial ecology: human gut microbes associated with obesity.	Washington University School of Medicine; St Louis; Missouri 63108; USA.
L D Sibley	Corresponding	Journal Article	17170305	Science	2006	A secreted serine-threonine kinase determines virulence in the eukaryotic pathogen Toxoplasma gondii.	Department of Molecular Microbiology; Washington University School of Medicine; St. Louis; MO 63130; USA.
Eduardo A Groisman	Corresponding	Journal Article	17158330	Science	2006	A positive feedback loop promotes transcription surge that jump-starts Salmonella virulence circuit.	Department of Molecular Microbiology; Howard Hughes Medical Institute; Washington University School of Medicine; Campus Box 8230; 660 South Euclid Avenue; St. Louis; MO 63110; USA.
Jonathan D Gitlin	Corresponding	Journal Article	17124312	Science	2006	Plant science. Distributing nutrition.	Department of Pediatrics; Washington University School of Medicine; St. Louis; MO 63110; USA. gitlin@kids.wustl.edu
Marcus E Raichle	Corresponding	Journal Article	17124311	Science	2006	Neuroscience. The brain's dark energy.	Department of Radiology [corrected]; Washington University School of Medicine; St. Louis; MO 63110; USA. marc@npg.wustl.edu [corrected]
Elizabeth A Morgan	Corresponding	Journal Article	17124309	Science	2006	Mentoring. Volunteers bring passion to science outreach.	Department of Molecular Microbiology; Washington University School of Medicine; St. Louis; MO 63110; USA. mrwillia@artsci.wustl.edu
Stephanie S Strand	Corresponding	Journal Article	17124309	Science	2006	Mentoring. Volunteers bring passion to science outreach.	Department of Molecular Microbiology; Washington University School of Medicine; St. Louis; MO 63110; USA. mrwillia@artsci.wustl.edu
Thomas A Woolsey	Corresponding	Journal Article	17124309	Science	2006	Mentoring. Volunteers bring passion to science outreach.	Department of Molecular Microbiology; Washington University School of Medicine; St. Louis; MO 63110; USA. mrwillia@artsci.wustl.edu
Thomas W Schoener	Corresponding	Journal Article	17110568	Science	2006	Rapid temporal reversal in predator-driven natural selection.	Department of Biology; Box 1137; Washington University; St. Louis; MO 63130 USA. jlosos@oeb.harvard.edu
R Brian Langerhans	Corresponding	Journal Article	17110568	Science	2006	Rapid temporal reversal in predator-driven natural selection.	Department of Biology; Box 1137; Washington University; St. Louis; MO 63130 USA. jlosos@oeb.harvard.edu
David A Spiller	Corresponding	Journal Article	17110568	Science	2006	Rapid temporal reversal in predator-driven natural selection.	Department of Biology; Box 1137; Washington University; St. Louis; MO 63130 USA. jlosos@oeb.harvard.edu
Jeffrey I Gordon	Corresponding	Journal Article	17055441	Cell	2006	Reciprocal gut microbiota transplants from zebrafish and mice to germ-free recipients reveal host habitat selection.	Center for Genome Sciences; Washington University School of Medicine; St. Louis; MO 63108; USA.
Craig S Pikaard	Corresponding	Journal Article	16839878	Cell	2006	The Arabidopsis chromatin-modifying nuclear siRNA pathway involves a nucleolar RNA processing center.	Biology Department; Washington University; 1 Brookings Drive; St. Louis; MO 63130; USA.
Barry P Sleckman	Corresponding	Journal Article	16799570	Nature	2006	ATM stabilizes DNA double-strand-break complexes during V(D)J recombination.	Department of Pathology and Immunology; Washington University School of Medicine; St Louis; Missouri 63110; USA.
Eduardo A Groisman	Corresponding	Journal Article	16615891	Cell	2006	An RNA sensor for intracellular Mg(2+).	Howard Hughes Medical Institute; Department of Molecular Microbiology; Washington University School of Medicine; 660 South Euclid Avenue; Campus Box 8230; St. Louis; MO 63110; USA.
Boris Calderon	Corresponding	Journal Article	16556846	Science	2006	Immunological reversal of autoimmune diabetes without hematopoietic replacement of beta cells.	Department of Pathology and Immunology; Washington University School of Medicine; St. Louis; MO 63110; USA. anish@pathology.wustl.edu
Thomas J Esparza	Corresponding	Journal Article	16556846	Science	2006	Immunological reversal of autoimmune diabetes without hematopoietic replacement of beta cells.	Department of Pathology and Immunology; Washington University School of Medicine; St. Louis; MO 63110; USA. anish@pathology.wustl.edu
Katherine Frederick	Corresponding	Journal Article	16556846	Science	2006	Immunological reversal of autoimmune diabetes without hematopoietic replacement of beta cells.	Department of Pathology and Immunology; Washington University School of Medicine; St. Louis; MO 63110; USA. anish@pathology.wustl.edu
Patrice Bittner	Corresponding	Journal Article	16556846	Science	2006	Immunological reversal of autoimmune diabetes without hematopoietic replacement of beta cells.	Department of Pathology and Immunology; Washington University School of Medicine; St. Louis; MO 63110; USA. anish@pathology.wustl.edu
Emil R Unanue	Corresponding	Journal Article	16556846	Science	2006	Immunological reversal of autoimmune diabetes without hematopoietic replacement of beta cells.	Department of Pathology and Immunology; Washington University School of Medicine; St. Louis; MO 63110; USA. anish@pathology.wustl.edu
Colin G Nichols	Corresponding	Review	16554807	Nature	2006	KATP channels as molecular sensors of cellular metabolism.	Department of Cell Biology and Physiology; Washington University School of Medicine; 660 South Euclid Avenue; St Louis; Missouri 63110; USA. cnichols@cellbio.wustl.edu
Sean R Eddy	Corresponding	Journal Article	16527956	Science	2006	Genetics. Total information awareness for worm genetics.	Howard Hughes Medical Institute and the Department of Genetics; Washington University School of Medicine; St. Louis; MO 63108; USA. eddy@genetics.wustl.edu
Jeffrey I Gordon	Corresponding	Review	16497592	Cell	2006	Ecological and evolutionary forces shaping microbial diversity in the human intestine.	Center for Genome Sciences; Washington University School of Medicine; St. Louis; MO 63108; USA.
James M Clark	Corresponding	Journal Article	16400137	Science	2006	Paleontology. A different kind of croc.	Department of Biological Sciences; George Washington University; Washington; DC 20052; USA. jclark@gwu.edu
Daved H Fremont	Corresponding	Journal Article	16193056	Nature	2005	Structural basis of West Nile virus neutralization by a therapeutic antibody.	Department of Pathology; Washington University School of Medicine; St Louis; Missouri 63110; USA.
Kenneth M Murphy	Corresponding	Journal Article	16107850	Nature	2005	ERM is required for transcriptional control of the spermatogonial stem cell niche.	Department of Pathology and Immunology; Washington University School of Medicine; St Louis; Missouri 63110; USA.
Wayne M Yokoyama	Corresponding	Journal Article	16079848	Nature	2005	Licensing of natural killer cells by host major histocompatibility complex class I molecules.	Howard Hughes Medical Institute; Rheumatology Division; Department of Medicine; Washington University School of Medicine; St. Louis; Missouri 63110; USA.
Lawrence Soderblom	Corresponding	Journal Article	16001063	Nature	2005	Water alteration of rocks and soils on Mars at the Spirit rover site in Gusev crater.	Department of Earth and Planetary Sciences; Washington University in Saint Louis; Missouri 63130; USA.
Andrey S Shaw	Corresponding	Review	15960968	Cell	2005	Getting downstream without a Raft.	Department of Pathology and Immunology; Washington University School of Medicine; 660 S. Euclid; Box 8118; Saint Louis; Missouri 63110; USA.
Clay F Semenkovich	Corresponding	Journal Article	15917810	Nature	2005	Vascular respiratory uncoupling increases blood pressure and atherosclerosis.	Department of Medicine; Division of Endocrinology; Metabolism & Lipid Research; Washington University School of Medicine; St Louis; Missouri 63110; USA.
Timothy J Ley	Corresponding	Journal Article	15879200	Science	2005	Retrospective: Stanley Joel Korsmeyer (1950-2005).	Departments of Medicine and Genetics; Washington University; St. Louis; MO 63110; USA. tley@im.wustl.edu
Richard K Wilson	Corresponding	Journal Article	15815621	Nature	2005	Generation and annotation of the DNA sequences of human chromosomes 2 and 4.	Genome Sequencing Center; Washington University School of Medicine; Campus Box 8501; 4444 Forest Park Avenue; St. Louis; Missouri 63108; USA.
Jeffrey I Gordon	Corresponding	Journal Article	15790854	Science	2005	Glycan foraging in vivo by an intestine-adapted bacterial symbiont.	Center for Genome Sciences; Washington University; St. Louis; MO 63108; USA.
Jeffrey I Gordon	Corresponding	Review	15790844	Science	2005	Host-bacterial mutualism in the human intestine.	Center for Genome Sciences; Washington University School of Medicine; St. Louis; MO 63108; USA.
Craig S Pikaard	Corresponding	Journal Article	15766525	Cell	2005	Plant nuclear RNA polymerase IV mediates siRNA and DNA methylation-dependent heterochromatin formation.	Biology Department; Washington University; 1 Brookings Drive; St. Louis; MO 63130; USA.
Todd S Braver	Corresponding	Journal Article	15718473	Science	2005	Learned predictions of error likelihood in the anterior cingulate cortex.	Department of Psychology; CB 1125; Washington University; St. Louis; MO 63130; USA. jwbrown@artsci.wustl.edu
Hector Neff	Corresponding	Journal Article	15718462	Science	2005	Olmec pottery production and export in ancient Mexico determined through elemental analysis.	Department of Anthropology; George Washington University; Washington; DC 20052; USA. blomster@gwu.edu
Michael D Glascock	Corresponding	Journal Article	15718462	Science	2005	Olmec pottery production and export in ancient Mexico determined through elemental analysis.	Department of Anthropology; George Washington University; Washington; DC 20052; USA. blomster@gwu.edu
F Poulet	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
J-P Bibring	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
M Wolff	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
A Gendrin	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
R V Morris	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
J J Freeman	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
Y Langevin	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
N Mangold	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
G Bellucci	Corresponding	Journal Article	15718425	Science	2005	"Spectral reflectance and morphologic correlations in eastern Terra Meridiani, Mars."	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
Joshua R Sanes	Corresponding	Journal Article	15705853	Science	2005	Mammalian SAD kinases are required for neuronal polarization.	Department of Anatomy and Neurobiology; Washington University Medical School; St. Louis; MO 63110; USA.
Kerry Kornfeld	Corresponding	Journal Article	15653505	Science	2005	Anticonvulsant medications extend worm life-span.	Department of Molecular Biology and Pharmacology; Washington University School of Medicine; St. Louis; MO 63110; USA.
Ann Marie Craig	Corresponding	Journal Article	15620359	Cell	2004	Neurexins induce differentiation of GABA and glutamate postsynaptic specializations via neuroligins.	Department of Anatomy and Neurobiology; Washington University School of Medicine; 660 S. Euclid Avenue; St. Louis; MO 63110; USA.
Wesley C Warren	Corresponding	Journal Article	15592415	Nature	2004	A physical map of the chicken genome.	Genome Sequencing Center; Washington University School of Medicine; Campus Box 8501; 4444 Forest Park Avenue; St Louis; Missouri 63108; USA.
Steven S Carlson	Corresponding	Journal Article	15577901	Nature	2004	A synaptic laminin-calcium channel interaction organizes active zones in motor nerve terminals.	Department of Anatomy and Neurobiology; Washington University School of Medicine; St Louis; Missouri 63110; USA.
R C Anderson	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
P Bartlett	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
J F Bell	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
P R Christensen	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
P Chu	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
K Davis	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
B L Ehlmann	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
M P Golombek	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
S Gorevan	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
E A Guinness	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
A F C Haldemann	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
K E Herkenhoff	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
G Landis	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
R Li	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
R Lindemann	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
D W Ming	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
T Myrick	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
T Parker	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
L Richter	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
F P Seelos	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
L A Soderblom	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
S W Squyres	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
R J Sullivan	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
J Wilson	Corresponding	Journal Article	15576608	Science	2004	Localization and physical property experiments conducted by Opportunity at Meridiani Planum.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA. arvidson@wunder.wustl.edu
Thomas W Schoener	Corresponding	Journal Article	15565155	Nature	2004	Predator-induced behaviour shifts and natural selection in field-experimental lizard populations.	Department of Biology; Campus Box 1137; Washington University; St Louis; Missouri 63130; USA. losos@biology.wustl.edu
David A Spiller	Corresponding	Journal Article	15565155	Nature	2004	Predator-induced behaviour shifts and natural selection in field-experimental lizard populations.	Department of Biology; Campus Box 1137; Washington University; St Louis; Missouri 63130; USA. losos@biology.wustl.edu
Deborah E Dobson	Corresponding	Journal Article	15507202	Cell	2004	Flypaper for parasites.	Department of Molecular Microbiology; Washington University Medical School; 660 S. Euclid Avenue; St. Louis; MO 63110; USA.
Russell N Van Gelder	Corresponding	Journal Article	15459395	Science	2004	Nonvisual photoreception in the chick iris.	Department of Ophthalmology and Visual Sciences; Washington University Medical School; St. Louis; MO 63110 USA.
Gregory Goldberg	Corresponding	Journal Article	15459390	Science	2004	Interstitial collagenase is a Brownian ratchet driven by proteolysis of collagen.	Department of Biochemistry and Molecular Biophysics; Washington University School of Medicine; St. Louis; MO 63110; USA.
Richard E Glor	Corresponding	Journal Article	15356629	Nature	2004	Genetic variation increases during biological invasion by a Cuban lizard.	Department of Biology; Campus Box 1137; Washington University; Saint Louis; Missouri 63130-4899; USA. kolbe@biology.wustl.edu
Lourdes Rodríguez Schettino	Corresponding	Journal Article	15356629	Nature	2004	Genetic variation increases during biological invasion by a Cuban lizard.	Department of Biology; Campus Box 1137; Washington University; Saint Louis; Missouri 63130-4899; USA. kolbe@biology.wustl.edu
Ada Chamizo Lara	Corresponding	Journal Article	15356629	Nature	2004	Genetic variation increases during biological invasion by a Cuban lizard.	Department of Biology; Campus Box 1137; Washington University; Saint Louis; Missouri 63130-4899; USA. kolbe@biology.wustl.edu
Allan Larson	Corresponding	Journal Article	15356629	Nature	2004	Genetic variation increases during biological invasion by a Cuban lizard.	Department of Biology; Campus Box 1137; Washington University; Saint Louis; Missouri 63130-4899; USA. kolbe@biology.wustl.edu
Jonathan B Losos	Corresponding	Journal Article	15356629	Nature	2004	Genetic variation increases during biological invasion by a Cuban lizard.	Department of Biology; Campus Box 1137; Washington University; Saint Louis; Missouri 63130-4899; USA. kolbe@biology.wustl.edu
Xing Xu	Corresponding	Journal Article	15329719	Nature	2004	A Middle Jurassic 'sphenosuchian' from China and the origin of the crocodylian skull.	Department of Biological Sciences; George Washington University; Washington DC 20052; USA. jclark@gwu.edu
Catherine A Forster	Corresponding	Journal Article	15329719	Nature	2004	A Middle Jurassic 'sphenosuchian' from China and the origin of the crocodylian skull.	Department of Biological Sciences; George Washington University; Washington DC 20052; USA. jclark@gwu.edu
Yuan Wang	Corresponding	Journal Article	15329719	Nature	2004	A Middle Jurassic 'sphenosuchian' from China and the origin of the crocodylian skull.	Department of Biological Sciences; George Washington University; Washington DC 20052; USA. jclark@gwu.edu
Jeffrey Milbrandt	Corresponding	Journal Article	15310905	Science	2004	Increased nuclear NAD biosynthesis and SIRT1 activation prevent axonal degeneration.	Department of Pathology; Washington University School of Medicine; St. Louis; Missouri 63110; USA.
J Wilson	Corresponding	Journal Article	15297662	Science	2004	Localization and physical properties experiments conducted by Spirit at Gusev Crater.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA.
Randy L Korotev	Corresponding	Journal Article	15286354	Science	2004	Planetary science. A unique chunk of the Moon.	Department of Earth and Planetary Sciences; Washington University in St. Louis; St. Louis; MO 63130; USA. korotev@wustl.edu
Aasef G Shaikh	Corresponding	Journal Article	15282606	Nature	2004	Neurons compute internal models of the physical laws of motion.	Department of Neurobiology; Washington University School of Medicine; Saint Louis; Missouri 63110; USA. angelaki@pcg.wustl.edu
Andrea M Green	Corresponding	Journal Article	15282606	Nature	2004	Neurons compute internal models of the physical laws of motion.	Department of Neurobiology; Washington University School of Medicine; Saint Louis; Missouri 63110; USA. angelaki@pcg.wustl.edu
J David Dickman	Corresponding	Journal Article	15282606	Nature	2004	Neurons compute internal models of the physical laws of motion.	Department of Neurobiology; Washington University School of Medicine; Saint Louis; Missouri 63110; USA. angelaki@pcg.wustl.edu
