Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Kalika Prasad	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Ari Pekka MÃ¤hÃ¶nen	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Chris Ambrose	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Michiko Sasabe	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Guy Wachsmann	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Marijn Luijten	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Tom Bennett	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Yasunori Machida	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Renze Heidstra	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Geoffrey Wasteneys	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Bela M Mulder	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
Ben Scheres	Corresponding	Journal Article	22500804	Cell	2012	A PLETHORA-auxin transcription module controls cell division plane rotation through MAP65 and CLASP.	Department of Biology; Utrecht University; Padualaan 8; 3584 CH Utrecht; The Netherlands. p.b.dhonukshe@uu.nl
GÃ©raldine Brunoud	First	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Darren M Wells	2	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Marina Oliva	3	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Antoine Larrieu	4	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Vincent Mirabet	5	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Amy H Burrow	6	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Tom Beeckman	7	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Stefan Kepinski	8	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Jan Traas	9	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Malcolm J Bennett	10	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Teva Vernoux	Corresponding	Journal Article	22246322	Nature	2012	A novel sensor to map auxin response and distribution at high spatio-temporal resolution.	Laboratoire de Reproduction et DÃ©veloppement des Plantes; CNRS; INRA; ENS Lyon; UCBL; UniversitÃ© de Lyon; 69364 Lyon; France.
Hironaka Tsukagoshi	First	Journal Article	21074051	Cell	2010	Transcriptional regulation of ROS controls transition from proliferation to differentiation in the root.	Department of Biology and Institute for Genome Science and Policy Center for Systems Biology; Duke University; Durham; NC 27708; USA.
Wolfgang Busch	2	Journal Article	21074051	Cell	2010	Transcriptional regulation of ROS controls transition from proliferation to differentiation in the root.	Department of Biology and Institute for Genome Science and Policy Center for Systems Biology; Duke University; Durham; NC 27708; USA.
Philip N Benfey	Corresponding	Journal Article	21074051	Cell	2010	Transcriptional regulation of ROS controls transition from proliferation to differentiation in the root.	Department of Biology and Institute for Genome Science and Policy Center for Systems Biology; Duke University; Durham; NC 27708; USA.
StÃ©phanie Robert	First	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
JÃ¼rgen Kleine-Vehn	2	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Elke Barbez	3	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Michael Sauer	4	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Tomasz Paciorek	5	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Pawel Baster	6	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Steffen Vanneste	7	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Jing Zhang	8	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Sibu Simon	9	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Milada ÄovanovÃ¡	10	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Kenichiro Hayashi	11	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Pankaj Dhonukshe	12	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Zhenbiao Yang	13	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Sebastian Y Bednarek	14	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Alan M Jones	15	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Christian Luschnig	16	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Fernando Aniento	17	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Eva ZaÅ¾Ã­malovÃ¡	18	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
JiÅÃ­ Friml	Corresponding	Journal Article	20887896	Cell	2010	ABP1 mediates auxin inhibition of clathrin-dependent endocytosis in Arabidopsis.	Department of Plant Systems Biology; VIB; 9052 Gent; Belgium.
Tongda Xu	First	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Mingzhang Wen	2	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Shingo Nagawa	3	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Ying Fu	4	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Jin-Gui Chen	5	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Ming-Jing Wu	6	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Catherine Perrot-Rechenmann	7	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
JiÅÃ­ Friml	8	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Alan M Jones	9	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Zhenbiao Yang	Corresponding	Journal Article	20887895	Cell	2010	Cell surface- and rho GTPase-based auxin signaling controls cellular interdigitation in Arabidopsis.	Center for Plant Cell Biology; Department of Botany and Plant Sciences; University of California; Riverside; CA 92521; USA.
Stefano Pietra	First	Journal Article	20887889	Cell	2010	Auxin paves the way for planar morphogenesis.	UmeÃ¥ Plant Science Centre; Department of Plant Physiology; UmeÃ¥ University; SE-90 187 UmeÃ¥; Sweden.
Markus Grebe	Corresponding	Journal Article	20887889	Cell	2010	Auxin paves the way for planar morphogenesis.	UmeÃ¥ Plant Science Centre; Department of Plant Physiology; UmeÃ¥ University; SE-90 187 UmeÃ¥; Sweden.
Yo Matsuzaki	First	Journal Article	20798316	Science	2010	Secreted peptide signals required for maintenance of root stem cell niche in Arabidopsis.	Graduate School of Bio-Agricultural Sciences; Nagoya University; Chikusa; Nagoya 464-8601; Japan.
Mari Ogawa-Ohnishi	2	Journal Article	20798316	Science	2010	Secreted peptide signals required for maintenance of root stem cell niche in Arabidopsis.	Graduate School of Bio-Agricultural Sciences; Nagoya University; Chikusa; Nagoya 464-8601; Japan.
Ayaka Mori	3	Journal Article	20798316	Science	2010	Secreted peptide signals required for maintenance of root stem cell niche in Arabidopsis.	Graduate School of Bio-Agricultural Sciences; Nagoya University; Chikusa; Nagoya 464-8601; Japan.
Yoshikatsu Matsubayashi	Corresponding	Journal Article	20798316	Science	2010	Secreted peptide signals required for maintenance of root stem cell niche in Arabidopsis.	Graduate School of Bio-Agricultural Sciences; Nagoya University; Chikusa; Nagoya 464-8601; Japan.
Zhong Zhao	First	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Stig U Andersen	2	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Karin Ljung	3	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Karel Dolezal	4	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Andrej Miotk	5	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Sebastian J Schultheiss	6	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Jan U Lohmann	Corresponding	Journal Article	20577215	Nature	2010	Hormonal control of the shoot stem-cell niche.	Department of Stem Cell Biology; University of Heidelberg; D-69120 Heidelberg; Germany.
Alexandra Schlereth	First	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Barbara MÃ¶ller	2	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Weilin Liu	3	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Marika Kientz	4	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Jacky Flipse	5	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Eike H Rademacher	6	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Markus Schmid	7	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Gerd JÃ¼rgens	8	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
Dolf Weijers	Corresponding	Journal Article	20220754	Nature	2010	MONOPTEROS controls embryonic root initiation by regulating a mobile transcription factor.	Entwicklungsgenetik; Zentrum fÃ¼r Molekularbiologie der Pflanzen (ZMBP); UniversitÃ¤t TÃ¼bingen; Auf der Morgenstelle 3; 72076 TÃ¼bingen; Germany.
William E Friedman	Corresponding	Journal Article	19556491	Science	2009	Evolution. Auxin at the evo-devo intersection.	Department of Ecology and Evolutionary Biology; University of Colorado; Boulder; CO 80309; USA. ned@colorado.edu
Jozef Mravec	First	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Petr SkÅ¯pa	2	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
AurÃ©lien Bailly	3	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
KlÃ¡ra HoyerovÃ¡	4	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Pavel Krecek	5	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Agnieszka Bielach	6	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Jan PetrÃ¡sek	7	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Jing Zhang	8	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Vassilena Gaykova	9	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
York-Dieter Stierhof	10	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Petre I Dobrev	11	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Katerina SchwarzerovÃ¡	12	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Jakub RolcÃ­k	13	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Daniela SeifertovÃ¡	14	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Christian Luschnig	15	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Eva BenkovÃ¡	16	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Eva ZazÃ­malovÃ¡	17	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Markus Geisler	18	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
JirÃ­ Friml	Corresponding	Journal Article	19506555	Nature	2009	Subcellular homeostasis of phytohormone auxin is mediated by the ER-localized PIN5 transporter.	Department of Plant Systems Biology; VIB and Department of Plant Biotechnology and Genetics; Ghent University; 9052 Gent; Belgium.
Gabriela C Pagnussat	First	Journal Article	19498110	Science	2009	Auxin-dependent patterning and gamete specification in the Arabidopsis female gametophyte.	Department of Plant Biology; University of California; Davis; CA 95616; USA.
Monica Alandete-Saez	2	Journal Article	19498110	Science	2009	Auxin-dependent patterning and gamete specification in the Arabidopsis female gametophyte.	Department of Plant Biology; University of California; Davis; CA 95616; USA.
John L Bowman	3	Journal Article	19498110	Science	2009	Auxin-dependent patterning and gamete specification in the Arabidopsis female gametophyte.	Department of Plant Biology; University of California; Davis; CA 95616; USA.
Venkatesan Sundaresan	Corresponding	Journal Article	19498110	Science	2009	Auxin-dependent patterning and gamete specification in the Arabidopsis female gametophyte.	Department of Plant Biology; University of California; Davis; CA 95616; USA.
Karim Sorefan	First	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Thomas Girin	2	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Sarah J Liljegren	3	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Karin Ljung	4	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Pedro Robles	5	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Carlos S GalvÃ¡n-Ampudia	6	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Remko Offringa	7	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
JirÃ­ Friml	8	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Martin F Yanofsky	9	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Lars Ãstergaard	Corresponding	Journal Article	19478783	Nature	2009	A regulated auxin minimum is required for seed dispersal in Arabidopsis.	Crop Genetics Department; John Innes Centre; Norwich Research Park; Colney Lane; Norwich; Norfolk NR4 7UH; UK.
Dolf Weijers	First	Journal Article	19303857	Cell	2009	SnapShot: Auxin signaling and transport.	
JirÃ­ Friml	Corresponding	Journal Article	19303857	Cell	2009	SnapShot: Auxin signaling and transport.	
Steffen Vanneste	First	Review	19303845	Cell	2009	Auxin: a trigger for change in plant development.	Department of Plant Systems Biology; VIB; Ghent University; Gent; Belgium.
JirÃ­ Friml	Corresponding	Review	19303845	Cell	2009	Auxin: a trigger for change in plant development.	Department of Plant Systems Biology; VIB; Ghent University; Gent; Belgium.
Raffaele Dello Ioio	First	Journal Article	19039136	Science	2008	A genetic framework for the control of cell division and differentiation in the root meristem.	Dipartimento di Genetica e Biologia Molecolare; Laboratorio di Genomica e Proteomica Funzionale dei Sistemi Modello (FGPL); UniversitÃ  La Sapienza - Piazzale Aldo Moro 5; 00185 Rome; Italy.
Kinu Nakamura	2	Journal Article	19039136	Science	2008	A genetic framework for the control of cell division and differentiation in the root meristem.	Dipartimento di Genetica e Biologia Molecolare; Laboratorio di Genomica e Proteomica Funzionale dei Sistemi Modello (FGPL); UniversitÃ  La Sapienza - Piazzale Aldo Moro 5; 00185 Rome; Italy.
