2005 Aug 26,122(4),Preview,Partho Sarothi Ray; Paul L. Fox,Equality of the Sexes: Found in Translation,http://www.cell.com/cell/fulltext/S0092-8674(05)00808-1
2005 Aug 26,122(4),Preview,Scotty Kyzer; Jinwei Zhang; Robert Landick,Inhibition of RNA Polymerase by Streptolydigin: No Cycling Allowed,http://www.cell.com/cell/fulltext/S0092-8674(05)00811-1
2005 Aug 26,122(4),Preview,David Julius; Allan I. Basbaum,A Neuropeptide Courier for δ-Opioid Receptors?,http://www.cell.com/cell/fulltext/S0092-8674(05)00812-3
2005 Aug 26,122(4),Meeting Report,Ben Scheres,Stem Cells: A Plant Biology Perspective,http://www.cell.com/cell/fulltext/S0092-8674(05)00809-3
2005 Aug 26,122(4),Article,Christoph Handschin; Jiandie Lin; James Rhee; Anne-Kathrin Peyer; Sherry Chin; Pei-Hsuan Wu; Urs A. Meyer; Bruce M. Spiegelman,Nutritional Regulation of Hepatic Heme Biosynthesis and Porphyria through PGC-1α,http://www.cell.com/cell/fulltext/S0092-8674(05)00660-4
2005 Aug 26,122(4),Article,Dmitry K. Pokholok; Christopher T. Harbison; Stuart Levine; Megan Cole; Nancy M. Hannett; Tong Ihn Lee; George W. Bell; Kimberly Walker; P. Alex Rolfe; Elizabeth Herbolsheimer; Julia Zeitlinger; Fran Lewitter; David K. Gifford; Richard A. Young,Genome-wide Map of Nucleosome Acetylation and Methylation in Yeast,http://www.cell.com/cell/fulltext/S0092-8674(05)00645-8
2005 Aug 26,122(4),Article,Karsten Beckmann; Marica Grskovic; Fátima Gebauer; Matthias W. Hentze,A Dual Inhibitory Mechanism Restricts <em>msl-2</em> mRNA Translation for Dosage Compensation in <em>Drosophila</em>,http://www.cell.com/cell/fulltext/S0092-8674(05)00594-5
2005 Aug 26,122(4),Article,Steven Tuske; Stefan G. Sarafianos; Xinyue Wang; Brian Hudson; Elena Sineva; Jayanta Mukhopadhyay; Jens J. Birktoft; Olivier Leroy; Sajida Ismail; Arthur D. Clark Jr.; Chhaya Dharia; Andrew Napoli; Oleg Laptenko; Jookyung Lee; Sergei Borukhov; Richard H. Ebright; Eddy Arnold,Inhibition of Bacterial RNA Polymerase by Streptolydigin: Stabilization of a Straight-Bridge-Helix Active-Center Conformation,http://www.cell.com/cell/fulltext/S0092-8674(05)00747-6
2005 Aug 26,122(4),Article,Shveta Bagga; John Bracht; Shaun Hunter; Katlin Massirer; Janette Holtz; Rachel Eachus; Amy E. Pasquinelli,Regulation by <em>let-7</em> and <em>lin-4</em> miRNAs Results in Target mRNA Degradation,http://www.cell.com/cell/fulltext/S0092-8674(05)00801-9
2005 Aug 26,122(4),Article,Joseph R. Pomerening; Sun Young Kim; James E. Ferrell Jr.,Systems-Level Dissection of the Cell-Cycle Oscillator: Bypassing Positive Feedback Produces Damped Oscillations,http://www.cell.com/cell/fulltext/S0092-8674(05)00599-4
2005 Aug 26,122(4),Article,Sandra S. Zinkel; Kristen E. Hurov; Christy Ong; Farvardean M. Abtahi; Atan Gross; Stanley J. Korsmeyer,A Role for Proapoptotic BID in the DNA-Damage Response,http://www.cell.com/cell/fulltext/S0092-8674(05)00641-0
2005 Aug 26,122(4),Article,Iris Kamer; Rachel Sarig; Yehudit Zaltsman; Hagit Niv; Galia Oberkovitz; Limor Regev; Gal Haimovich; Yaniv Lerenthal; Richard C. Marcellus; Atan Gross,Proapoptotic BID Is an ATM Effector in the DNA-Damage Response,http://www.cell.com/cell/fulltext/S0092-8674(05)00597-0
2005 Aug 26,122(4),Article,Marcus C.S. Lee; Lelio Orci; Susan Hamamoto; Eugene Futai; Mariella Ravazzola; Randy Schekman,Sar1p N-Terminal Helix Initiates Membrane Curvature and Completes the Fission of a COPII Vesicle,http://www.cell.com/cell/fulltext/S0092-8674(05)00756-7
2005 Aug 26,122(4),Article,Ji-Song Guan; Zhen-Zhong Xu; Hua Gao; Shao-Qiu He; Guo-Qiang Ma; Tao Sun; Li-Hua Wang; Zhen-Ning Zhang; Isabelle Lena; Ian Kitchen; Robert Elde; Andreas Zimmer; Cheng He; Gang Pei; Lan Bao; Xu Zhang,Interaction with Vesicle Luminal Protachykinin Regulates Surface Expression of δ-Opioid Receptors and Opioid Analgesia,http://www.cell.com/cell/fulltext/S0092-8674(05)00557-X
2005 Aug 26,122(4),Article,Hiroshi Tsuda; Hamed Jafar-Nejad; Akash J. Patel; Yaling Sun; Hung-Kai Chen; Matthew F. Rose; Koen J.T. Venken; Juan Botas; Harry T. Orr; Hugo J. Bellen; Huda Y. Zoghbi,The AXH Domain of Ataxin-1 Mediates Neurodegeneration through Its Interaction with Gfi-1/Senseless Proteins,http://www.cell.com/cell/fulltext/S0092-8674(05)00595-7
2005 Aug 12,122(3),Preview,Eran Meshorer; Tom Misteli,Splicing Misplaced,http://www.cell.com/cell/fulltext/S0092-8674(05)00746-4
2005 Aug 12,122(3),Preview,Bart De Strooper,Nicastrin: Gatekeeper of the γ-Secretase Complex,http://www.cell.com/cell/fulltext/S0092-8674(05)00751-8
2005 Aug 12,122(3),Preview,Robert E.W. Hancock; Joseph B. McPhee,<em>Salmonella</em>’s Sensor for Host Defense Molecules,http://www.cell.com/cell/fulltext/S0092-8674(05)00754-3
2005 Aug 12,122(3),Preview,Timothy H. Bestor,Transposons Reanimated in Mice,http://www.cell.com/cell/fulltext/S0092-8674(05)00755-5
2005 Aug 12,122(3),Meeting Report,José Xavier-Neto; Richard R. Behringer,Developmental Biology Takes on a Latin American Rhythm,http://www.cell.com/cell/fulltext/S0092-8674(05)00749-X
2005 Aug 12,122(3),Minireview,K. Christopher Garcia; Erin J. Adams,How the T Cell Receptor Sees Antigen—A Structural View,http://www.cell.com/cell/fulltext/S0092-8674(05)00745-2
2005 Aug 12,122(3),Article,Jenny E. Gunton; Rohit N. Kulkarni; SunHee Yim; Terumasa Okada; Wayne J. Hawthorne; Yu-Hua Tseng; Russell S. Roberson; Camillo Ricordi; Philip J. O’Connell; Frank J. Gonzalez; C. Ronald Kahn,Loss of <em>ARNT/HIF1</em>β Mediates Altered Gene Expression and Pancreatic-Islet Dysfunction in Human Type 2 Diabetes,http://www.cell.com/cell/fulltext/S0092-8674(05)00541-6
2005 Aug 12,122(3),Article,Irina Artsimovitch; Marina N. Vassylyeva; Dmitri Svetlov; Vladimir Svetlov; Anna Perederina; Noriyuki Igarashi; Naohiro Matsugaki; Soichi Wakatsuki; Tahir H. Tahirov; Dmitry G. Vassylyev,Allosteric Modulation of the RNA Polymerase Catalytic Reaction Is an Essential Component of Transcription Control by Rifamycins,http://www.cell.com/cell/fulltext/S0092-8674(05)00708-7
2005 Aug 12,122(3),Article,Xialu Li; James L. Manley,Inactivation of the SR Protein Splicing Factor ASF/SF2 Results in Genomic Instability,http://www.cell.com/cell/fulltext/S0092-8674(05)00554-4
2005 Aug 12,122(3),Article,Melvin M. Denis; Neal D. Tolley; Michaeline Bunting; Hansjörg Schwertz; Huimiao Jiang; Stephan Lindemann; Christian C. Yost; Frederick J. Rubner; Kurt H. Albertine; Kathryn J. Swoboda; Carolyn M. Fratto; Emilysa Tolley; Larry W. Kraiss; Thomas M. McIntyre; Guy A. Zimmerman; Andrew S. Weyrich,Escaping the Nuclear Confines: Signal-Dependent Pre-mRNA Splicing in Anucleate Platelets,http://www.cell.com/cell/fulltext/S0092-8674(05)00598-2
2005 Aug 12,122(3),Article,Kojiro Takeda; Mitsuhiro Yanagida,Regulation of Nuclear Proteasome by Rhp6/Ubc2 through Ubiquitination and Destruction of the Sensor and Anchor Cut8,http://www.cell.com/cell/fulltext/S0092-8674(05)00502-7
2005 Aug 12,122(3),Article,Stacy L. Harvey; Alyson Charlet; Wilhelm Haas; Steven P. Gygi; Douglas R. Kellogg,Cdk1-Dependent Regulation of the Mitotic Inhibitor Wee1,http://www.cell.com/cell/fulltext/S0092-8674(05)00550-7
2005 Aug 12,122(3),Article,Jianbin Huang; Shian Wu; Jose Barrera; Krista Matthews; Duojia Pan,The Hippo Signaling Pathway Coordinately Regulates Cell Proliferation and Apoptosis by Inactivating Yorkie, the <em>Drosophila</em> Homolog of YAP,http://www.cell.com/cell/fulltext/S0092-8674(05)00552-0
2005 Aug 12,122(3),Article,Sanjiv Shah; Sheu-Fen Lee; Katsuhiko Tabuchi; Yi-Heng Hao; Cong Yu; Quincey LaPlant; Haydn Ball; Charles E. Dann III; Thomas Südhof; Gang Yu,Nicastrin Functions as a γ-Secretase-Substrate Receptor,http://www.cell.com/cell/fulltext/S0092-8674(05)00501-5
2005 Aug 12,122(3),Article,Minghao Jin; Songhua Li; Walid N. Moghrabi; Hui Sun; Gabriel H. Travis,Rpe65 Is the Retinoid Isomerase in Bovine Retinal Pigment Epithelium,http://www.cell.com/cell/fulltext/S0092-8674(05)00696-3
2005 Aug 12,122(3),Article,Martin W. Bader; Sarah Sanowar; Margaret E. Daley; Anna R. Schneider; Uhnsoo Cho; Wenqing Xu; Rachel E. Klevit; Hervé Le Moual; Samuel I. Miller,Recognition of Antimicrobial Peptides by a Bacterial Sensor Kinase,http://www.cell.com/cell/fulltext/S0092-8674(05)00553-2
2005 Aug 12,122(3),Resource,Sheng Ding; Xiaohui Wu; Gang Li; Min Han; Yuan Zhuang; Tian Xu,Efficient Transposition of the <em>piggyBac</em> (<em>PB</em>) Transposon in Mammalian Cells and Mice,http://www.cell.com/cell/fulltext/S0092-8674(05)00707-5
2005 Aug 12,122(3),Errata,Niraj H. Tolia; Eric J. Enemark; B. Kim Lee Sim; Leemor Joshua-Tor,Structural Basis for the EBA-175 Erythrocyte Invasion Pathway of the Malaria Parasite <em>Plasmodium falciparum</em>,http://www.cell.com/cell/fulltext/S0092-8674(05)00750-6
2005 Aug 12,122(3),Erratum,Yiwen Jan; Michelle Matter; Jih-tung Pai; Yen-Liang Chen; Jan Pilch; Masanobu Komatsu; Edgar Ong; Minoru Fukuda; Erkki Ruoslahti,A Mitochondrial Protein, Bit1, Mediates Apoptosis Regulated by Integrins and Groucho/TLE Corepressors,http://www.cell.com/cell/fulltext/S0092-8674(05)00753-1
2005 Jul 29,122(2),Preview,William J. Blake; James J. Collins,And the Noise Played on: Stochastic Gene Expression and HIV-1 Infection,http://www.cell.com/cell/fulltext/S0092-8674(05)00699-9
2005 Jul 29,122(2),Preview,Andrew P. Waters,<em>Plasmodium</em>’s Sticky Fingers,http://www.cell.com/cell/fulltext/S0092-8674(05)00701-4
2005 Jul 29,122(2),Preview,Carl S. Thummel,Powered by Gas—A Ligand for a Fruit Fly Nuclear Receptor,http://www.cell.com/cell/fulltext/S0092-8674(05)00700-2
2005 Jul 29,122(2),Preview,James A. Bibb,Decoding Dopamine Signaling,http://www.cell.com/cell/fulltext/S0092-8674(05)00704-X
2005 Jul 29,122(2),Meeting Report,Craig Montell,The Latest Waves in Calcium Signaling,http://www.cell.com/cell/fulltext/S0092-8674(05)00702-6
2005 Jul 29,122(2),Minireview,Charles Weissmann,Birth of a Prion: Spontaneous Generation Revisited,http://www.cell.com/cell/fulltext/S0092-8674(05)00659-8
2005 Jul 29,122(2),Article,Leor S. Weinberger; John C. Burnett; Jared E. Toettcher; Adam P. Arkin; David V. Schaffer,Stochastic Gene Expression in a Lentiviral Positive-Feedback Loop: HIV-1 Tat Fluctuations Drive Phenotypic Diversity,http://www.cell.com/cell/fulltext/S0092-8674(05)00549-0
2005 Jul 29,122(2),Article,Niraj H. Tolia; Eric J. Enemark; B. Kim Lee Sim; Leemor Joshua-Tor,Structural Basis for the EBA-175 Erythrocyte Invasion Pathway of the Malaria Parasite <em>Plasmodium falciparum</em>,http://www.cell.com/cell/fulltext/S0092-8674(05)00542-8
2005 Jul 29,122(2),Article,Jeff Reinking; Mandy M.S. Lam; Keith Pardee; Heidi M. Sampson; Suya Liu; Ping Yang; Shawn Williams; Wendy White; Gilles Lajoie; Aled Edwards; Henry M. Krause,The <em>Drosophila</em> Nuclear Receptor E75 Contains Heme and Is Gas Responsive,http://www.cell.com/cell/fulltext/S0092-8674(05)00698-7
2005 Jul 29,122(2),Article,Michael J. Kerner; Dean J. Naylor; Yasushi Ishihama; Tobias Maier; Hung-Chun Chang; Anna P. Stines; Costa Georgopoulos; Dmitrij Frishman; Manajit Hayer-Hartl; Matthias Mann; F. Ulrich Hartl,Proteome-wide Analysis of Chaperonin-Dependent Protein Folding in <em>Escherichia coli</em>,http://www.cell.com/cell/fulltext/S0092-8674(05)00544-1
2005 Jul 29,122(2),Article,Marco Giorgio; Enrica Migliaccio; Francesca Orsini; Demis Paolucci; Maurizio Moroni; Cristina Contursi; Giovanni Pelliccia; Lucilla Luzi; Saverio Minucci; Massimo Marcaccio; Paolo Pinton; Rosario Rizzuto; Paolo Bernardi; Francesco Paolucci; Pier Giuseppe Pelicci,Electron Transfer between Cytochrome c and p66<sup>Shc</sup> Generates Reactive Oxygen Species that Trigger Mitochondrial Apoptosis,http://www.cell.com/cell/fulltext/S0092-8674(05)00456-3
2005 Jul 29,122(2),Article,Tobias Schafmeier; Andrea Haase; Krisztina Káldi; Johanna Scholz; Marc Fuchs; Michael Brunner,Transcriptional Feedback of <em>Neurospora</em> Circadian Clock Gene by Phosphorylation-Dependent Inactivation of Its Transcription Factor,http://www.cell.com/cell/fulltext/S0092-8674(05)00593-3
2005 Jul 29,122(2),Article,Eric S. Huseby; Janice White; Frances Crawford; Tibor Vass; Dean Becker; Clemencia Pinilla; Philippa Marrack; John W. Kappler,How the T Cell Repertoire Becomes Peptide and MHC Specific,http://www.cell.com/cell/fulltext/S0092-8674(05)00459-9
2005 Jul 29,122(2),Article,Jean-Martin Beaulieu; Tatyana D. Sotnikova; Sébastien Marion; Robert J. Lefkowitz; Raul R. Gainetdinov; Marc G. Caron,An Akt/β-Arrestin 2/PP2A Signaling Complex Mediates Dopaminergic Neurotransmission and Behavior,http://www.cell.com/cell/fulltext/S0092-8674(05)00457-5
2005 Jul 29,122(2),Article,Sang Ki Park; Minh Dang Nguyen; André Fischer; Margaret Po-Shan Luke; El Bachir Affar; Paul Brian Dieffenbach; Huang-Chun Tseng; Yang Shi; Li-Huei Tsai,Par-4 Links Dopamine Signaling and Depression,http://www.cell.com/cell/fulltext/S0092-8674(05)00555-6
2005 Jul 29,122(2),Article,Charlotte A. Collins; Irwin Olsen; Peter S. Zammit; Louise Heslop; Aviva Petrie; Terence A. Partridge; Jennifer E. Morgan,Stem Cell Function, Self-Renewal, and Behavioral Heterogeneity of Cells from the Adult Muscle Satellite Cell Niche,http://www.cell.com/cell/fulltext/S0092-8674(05)00455-1
2005 Jul 29,122(2),Article,Joshua Johnson; Jessamyn Bagley; Malgorzata Skaznik-Wikiel; Ho-Joon Lee; Gregor B. Adams; Yuichi Niikura; Katherine S. Tschudy; Jacqueline Canning Tilly; Maria L. Cortes; Randolf Forkert; Thomas Spitzer; John Iacomini; David T. Scadden; Jonathan L. Tilly,Oocyte Generation in Adult Mammalian Ovaries by Putative Germ Cells in Bone Marrow and Peripheral Blood,http://www.cell.com/cell/fulltext/S0092-8674(05)00650-1
2005 Jul 15,122(1),Preview,Randy Schekman,Peroxisomes: Another Branch of the Secretory Pathway?,http://www.cell.com/cell/fulltext/S0092-8674(05)00652-5
2005 Jul 15,122(1),Preview,Elizabeth E. Eynon; Lauren A. Zenewicz; Richard A. Flavell,Sugar-Coated Regulation of T Cells,http://www.cell.com/cell/fulltext/S0092-8674(05)00654-9
2005 Jul 15,122(1),Preview,Paola Arlotta; Jeffrey D. Macklis,Archeo-Cell Biology: Carbon Dating Is Not Just for Pots and Dinosaurs,http://www.cell.com/cell/fulltext/S0092-8674(05)00656-2
2005 Jul 15,122(1),Preview,Carlo M. Croce; George A. Calin,miRNAs, Cancer, and Stem Cell Division,http://www.cell.com/cell/fulltext/S0092-8674(05)00655-0
2005 Jul 15,122(1),Minireview,Erik J. Sontheimer; Richard W. Carthew,Silence from within: Endogenous siRNAs and miRNAs,http://www.cell.com/cell/fulltext/S0092-8674(05)00649-5
2005 Jul 15,122(1),Minireview,Michael Wassenegger,The Role of the RNAi Machinery in Heterochromatin Formation,http://www.cell.com/cell/fulltext/S0092-8674(05)00653-7
2005 Jul 15,122(1),Minireview,Witold Filipowicz,RNAi: The Nuts and Bolts of the RISC Machine,http://www.cell.com/cell/fulltext/S0092-8674(05)00642-2
2005 Jul 15,122(1),Article,Gabor Rohaly; Jan Chemnitz; Silke Dehde; Alejandro Mena Nunez; Jochen Heukeshoven; Wolfgang Deppert; Irena Dornreiter,A Novel Human p53 Isoform Is an Essential Element of the ATR-Intra-S Phase Checkpoint,http://www.cell.com/cell/fulltext/S0092-8674(05)00450-2
2005 Jul 15,122(1),Article,Jason S. Carroll; X. Shirley Liu; Alexander S. Brodsky; Wei Li; Clifford A. Meyer; Anna J. Szary; Jerome Eeckhoute; Wenlin Shao; Eli V. Hestermann; Timothy R. Geistlinger; Edward A. Fox; Pamela A. Silver; Myles Brown,Chromosome-Wide Mapping of Estrogen Receptor Binding Reveals Long-Range Regulation Requiring the Forkhead Protein FoxA1,http://www.cell.com/cell/fulltext/S0092-8674(05)00453-8
2005 Jul 15,122(1),Article,Florian Bassermann; Christine von Klitzing; Silvia Münch; Ren-Yuan Bai; Hiroyuki Kawaguchi; Stephan W. Morris; Christian Peschel; Justus Duyster,NIPA Defines an SCF-Type Mammalian E3 Ligase that Regulates Mitotic Entry,http://www.cell.com/cell/fulltext/S0092-8674(05)00458-7
2005 Jul 15,122(1),Article,Jeanette Hahn; Berenike Maier; Bert Jan Haijema; Michael Sheetz; David Dubnau,Transformation Proteins and DNA Uptake Localize to the Cell Poles in <em>Bacillus subtilis</em>,http://www.cell.com/cell/fulltext/S0092-8674(05)00460-5
2005 Jul 15,122(1),Article,Dawit Kidane; Peter L. Graumann,Intracellular Protein and DNA Dynamics in Competent <em>Bacillus subtilis</em> Cells,http://www.cell.com/cell/fulltext/S0092-8674(05)00551-9
2005 Jul 15,122(1),Article,Dominic Hoepfner; Danny Schildknegt; Ineke Braakman; Peter Philippsen; Henk F. Tabak,Contribution of the Endoplasmic Reticulum to Peroxisome Formation,http://www.cell.com/cell/fulltext/S0092-8674(05)00405-8
2005 Jul 15,122(1),Article,Renald Delanoue; Ilan Davis,Dynein Anchors Its mRNA Cargo after Apical Transport in the <em>Drosophila</em> Blastoderm Embryo,http://www.cell.com/cell/fulltext/S0092-8674(05)00452-6
2005 Jul 15,122(1),Article,Sarkis K. Mazmanian; Cui Hua Liu; Arthur O. Tzianabos; Dennis L. Kasper,An Immunomodulatory Molecule of Symbiotic Bacteria Directs Maturation of the Host Immune System,http://www.cell.com/cell/fulltext/S0092-8674(05)00451-4
2005 Jul 15,122(1),Article,Kamon Sanada; Li-Huei Tsai,G Protein βγ Subunits and AGS3 Control Spindle Orientation and Asymmetric Cell Fate of Cerebral Cortical Progenitors,http://www.cell.com/cell/fulltext/S0092-8674(05)00454-X
2005 Jul 15,122(1),Article,Kirsty L. Spalding; Ratan D. Bhardwaj; Bruce A. Buchholz; Henrik Druid; Jonas Frisén,Retrospective Birth Dating of Cells in Humans,http://www.cell.com/cell/fulltext/S0092-8674(05)00408-3
2005 Jul 15,122(1),Erratum,Björn Schumacher; Momoyo Hanazawa; Min-Ho Lee; Sudhir Nayak; Katrin Volkmann; E. Randal Hofmann; Michael Hengartner; Tim Schedl; Anton Gartner,Translational Repression of <em>C. elegans</em> p53 by GLD-1 Regulates DNA Damage-Induced Apoptosis,http://www.cell.com/cell/fulltext/S0092-8674(05)00657-4
2005 Jul 1,121(7),Preview,Ayelet Shmueli; Moshe Oren,Life, Death, and Ubiquitin: Taming the Mule,http://www.cell.com/cell/fulltext/S0092-8674(05)00601-X
2005 Jul 1,121(7),Preview,Kostas Tokatlidis,A Disulfide Relay System in Mitochondria,http://www.cell.com/cell/fulltext/S0092-8674(05)00602-1
2005 Jul 1,121(7),Preview,Amy J. Wagers,Stem Cell Grand SLAM,http://www.cell.com/cell/fulltext/S0092-8674(05)00600-8
2005 Jul 1,121(7),Preview,Jennifer L. Nemhauser; Joanne Chory,A New FronTIR in Targeted Protein Degradation and Plant Development,http://www.cell.com/cell/fulltext/S0092-8674(05)00603-3
2005 Jul 1,121(7),Minireview,Genevieve M. Vidanes; Carla Y. Bonilla; David P. Toczyski,Complicated Tails: Histone Modifications and the DNA Damage Response,http://www.cell.com/cell/fulltext/S0092-8674(05)00596-9
2005 Jul 1,121(7),Article,Shin Maeda; Hideaki Kamata; Jun-Li Luo; Hyam Leffert; Michael Karin,IKKβ Couples Hepatocyte Death to Cytokine-Driven Compensatory Proliferation that Promotes Chemical Hepatocarcinogenesis,http://www.cell.com/cell/fulltext/S0092-8674(05)00394-6
2005 Jul 1,121(7),Article,Mihaela Diaconu; Ute Kothe; Frank Schlünzen; Niels Fischer; Jörg M. Harms; Alexander G. Tonevitsky; Holger Stark; Marina V. Rodnina; Markus C. Wahl,Structural Basis for the Function of the Ribosomal L7/12 Stalk in Factor Binding and GTPase Activation,http://www.cell.com/cell/fulltext/S0092-8674(05)00395-8
2005 Jul 1,121(7),Article,Marcin Nowotny; Sergei A. Gaidamakov; Robert J. Crouch; Wei Yang,Crystal Structures of RNase H Bound to an RNA/DNA Hybrid: Substrate Specificity and Metal-Dependent Catalysis,http://www.cell.com/cell/fulltext/S0092-8674(05)00404-6
2005 Jul 1,121(7),Article,Greg L. Hersch; Randall E. Burton; Daniel N. Bolon; Tania A. Baker; Robert T. Sauer,Asymmetric Interactions of ATP with the AAA+ ClpX<sub>6</sub> Unfoldase: Allosteric Control of a Protein Machine,http://www.cell.com/cell/fulltext/S0092-8674(05)00503-9
2005 Jul 1,121(7),Article,Jörg Hinnerwisch; Wayne A. Fenton; Krystyna J. Furtak; George W. Farr; Arthur L. Horwich,Loops in the Central Channel of ClpA Chaperone Mediate Protein Binding, Unfolding, and Translocation,http://www.cell.com/cell/fulltext/S0092-8674(05)00392-2
2005 Jul 1,121(7),Article,Fei Sun; Xia Huo; Yujia Zhai; Aojin Wang; Jianxing Xu; Dan Su; Mark Bartlam; Zihe Rao,Crystal Structure of Mitochondrial Respiratory Membrane Protein Complex II,http://www.cell.com/cell/fulltext/S0092-8674(05)00504-0
2005 Jul 1,121(7),Article,Nikola Mesecke; Nadia Terziyska; Christian Kozany; Frank Baumann; Walter Neupert; Kai Hell; Johannes M. Herrmann,A Disulfide Relay System in the Intermembrane Space of Mitochondria that Mediates Protein Import,http://www.cell.com/cell/fulltext/S0092-8674(05)00357-0
2005 Jul 1,121(7),Article,Delin Chen; Ning Kon; Muyang Li; Wenzhu Zhang; Jun Qin; Wei Gu,ARF-BP1/Mule Is a Critical Mediator of the ARF Tumor Suppressor,http://www.cell.com/cell/fulltext/S0092-8674(05)00356-9
2005 Jul 1,121(7),Article,Qing Zhong; Wenhua Gao; Fenghe Du; Xiaodong Wang,Mule/ARF-BP1, a BH3-Only E3 Ubiquitin Ligase, Catalyzes the Polyubiquitination of Mcl-1 and Regulates Apoptosis,http://www.cell.com/cell/fulltext/S0092-8674(05)00556-8
2005 Jul 1,121(7),Article,Dan Leaman; Po Yu Chen; John Fak; Abdullah Yalcin; Michael Pearce; Ulrich Unnerstall; Debora S. Marks; Chris Sander; Thomas Tuschl; Ulrike Gaul,Antisense-Mediated Depletion Reveals Essential and Specific Functions of MicroRNAs in <em>Drosophila</em> Development,http://www.cell.com/cell/fulltext/S0092-8674(05)00396-X
2005 Jul 1,121(7),Resource,Mark J. Kiel; Ömer H. Yilmaz; Toshihide Iwashita; Osman H. Yilmaz; Cox Terhorst; Sean J. Morrison,SLAM Family Receptors Distinguish Hematopoietic Stem and Progenitor Cells and Reveal Endothelial Niches for Stem Cells,http://www.cell.com/cell/fulltext/S0092-8674(05)00540-4
2005 Jun 17,121(6),Preview,Anton Berns,Stem Cells for Lung Cancer?,http://www.cell.com/cell/fulltext/S0092-8674(05)00547-7
2005 Jun 17,121(6),Preview,Julian Downward,RNA Interference Libraries Prove Their Worth in Hunt for Tumor Suppressor Genes,http://www.cell.com/cell/fulltext/S0092-8674(05)00545-3
2005 Jun 17,121(6),Preview,Joseph Lin; Andrey S. Shaw,Getting Downstream without a Raft,http://www.cell.com/cell/fulltext/S0092-8674(05)00543-X
2005 Jun 17,121(6),Preview,Denise J. Montell,Anchors Away! Fos Fosters Anchor-Cell Invasion,http://www.cell.com/cell/fulltext/S0092-8674(05)00546-5
2005 Jun 17,121(6),Minireview,Ottoline Leyser,Auxin Distribution and Plant Pattern Formation: How Many Angels Can Dance on the Point of PIN?,http://www.cell.com/cell/fulltext/S0092-8674(05)00548-9
2005 Jun 17,121(6),Article,Carla F. Bender Kim; Erica L. Jackson; Amber E. Woolfenden; Sharon Lawrence; Imran Babar; Sinae Vogel; Denise Crowley; Roderick T. Bronson; Tyler Jacks,Identification of Bronchioalveolar Stem Cells in Normal Lung and Lung Cancer,http://www.cell.com/cell/fulltext/S0092-8674(05)00342-9
2005 Jun 17,121(6),Article,Thomas F. Westbrook; Eric S. Martin; Michael R. Schlabach; Yumei Leng; Anthony C. Liang; Bin Feng; Jean J. Zhao; Thomas M. Roberts; Gail Mandel; Gregory J. Hannon; Ronald A. DePinho; Lynda Chin; Stephen J. Elledge,A Genetic Screen for Candidate Tumor Suppressors Identifies REST,http://www.cell.com/cell/fulltext/S0092-8674(05)00350-8
2005 Jun 17,121(6),Article,Ingrid G.M. Kolfschoten; Bart van Leeuwen; Katrien Berns; Jasper Mullenders; Roderick L. Beijersbergen; Rene Bernards; P. Mathijs Voorhoeve; Reuven Agami,A Genetic Screen Identifies PITX1 as a Suppressor of RAS Activity and Tumorigenicity,http://www.cell.com/cell/fulltext/S0092-8674(05)00397-1
2005 Jun 17,121(6),Article,Joanna Wysocka; Tomek Swigut; Thomas A. Milne; Yali Dou; Xin Zhang; Alma L. Burlingame; Robert G. Roeder; Ali H. Brivanlou; C. David Allis,WDR5 Associates with Histone H3 Methylated at K4 and Is Essential for H3 K4 Methylation and Vertebrate Development,http://www.cell.com/cell/fulltext/S0092-8674(05)00355-7
2005 Jun 17,121(6),Article,Yali Dou; Thomas A. Milne; Alan J. Tackett; Edwin R. Smith; Aya Fukuda; Joanna Wysocka; C. David Allis; Brian T. Chait; Jay L. Hess; Robert G. Roeder,Physical Association and Coordinate Function of the H3 K4 Methyltransferase MLL1 and the H4 K16 Acetyltransferase MOF,http://www.cell.com/cell/fulltext/S0092-8674(05)00449-6
2005 Jun 17,121(6),Article,Mahesh N. Sangrithi; Juan A. Bernal; Mark Madine; Anna Philpott; Joon Lee; William G. Dunphy; Ashok R. Venkitaraman,Initiation of DNA Replication Requires the RECQL4 Protein Mutated in Rothmund-Thomson Syndrome,http://www.cell.com/cell/fulltext/S0092-8674(05)00494-0
2005 Jun 17,121(6),Article,David Bates; Nancy Kleckner,Chromosome and Replisome Dynamics in <em>E. coli</em>: Loss of Sister Cohesion Triggers Global Chromosome Movement and Mediates Chromosome Segregation,http://www.cell.com/cell/fulltext/S0092-8674(05)00393-4
2005 Jun 17,121(6),Article,Baggavalli P. Somesh; James Reid; Wei-Feng Liu; T. Max M. Søgaard; Hediye Erdjument-Bromage; Paul Tempst; Jesper Q. Svejstrup,Multiple Mechanisms Confining RNA Polymerase II Ubiquitylation to Polymerases Undergoing Transcriptional Arrest,http://www.cell.com/cell/fulltext/S0092-8674(05)00353-3
2005 Jun 17,121(6),Article,Pamela A. Lochhead; Gary Sibbet; Nick Morrice; Vaughn Cleghon,Activation-Loop Autophosphorylation Is Mediated by a Novel Transitional Intermediate Form of DYRKs,http://www.cell.com/cell/fulltext/S0092-8674(05)00351-X
